front_1,back_1,front_2,back_2,front_3,back_3,front_4,back_4,front_5,back_5,front_6,back_6,front_7,back_7,front_8,back_8,front_9,back_9,front_10,back_10,front_11,back_11,front_12,back_12,front_13,back_13,front_14,back_14,front_15,back_15
0.3680578936336858,0.4950787683920741,0.35699232366553857,0.5046212865488602,0.3841954349756054,0.41452459929364593,0.3700811603412548,0.44722441004101765,0.37964005675974577,0.4369067138978293,0.4102400672687945,0.456799972740503,0.47657805343160264,0.44945030689252397,0.454745908488821,0.5566504625152182,0.4970041336578266,0.5196749240133205,0.549095667465147,0.5282504206848426,0.5304320204342645,0.5155689109422901,0.5050502198838696,0.5247563969882283,0.5258046813530615,0.4856817085407841,0.5804560322004584,0.449056018251498,0.4741964138678316,0.4604245763232049
0.47549853464094705,0.40031499266363824,0.43715509588385837,0.3821562719814171,0.4038717191532468,0.28839362467660545,0.33929643177664426,0.3655870953158675,0.384245975160056,0.34204627717598624,0.38978958087317084,0.4002461260301855,0.46360353826106837,0.3554556561582145,0.413628798353892,0.4038436200765969,0.45083091954546317,0.44143538958912454,0.48690265037295055,0.4255998693663787,0.4626808879481128,0.44847575769788284,0.4039579952445187,0.46354055173672215,0.44724956011959693,0.4398577204241585,0.4253123427793897,0.4080997278461027,0.3785970156847016,0.4475919998285929
0.397422880193568,0.40576736146518844,0.3952058757195802,0.3868507278703537,0.4071226164354229,0.2937344348927948,0.38817915739523423,0.3719304479904819,0.4011354563615883,0.47301981621462375,0.3982107653632685,0.4909092584373178,0.48811109220230087,0.48283119463216884,0.41437062302192196,0.5757050485550546,0.4521374887548528,0.5485767281063225,0.5771395043538217,0.5388315405793311,0.5257910858777084,0.5109730477888006,0.5154707089662027,0.5523596112958837,0.554823063697748,0.5254322188483895,0.5998020165257274,0.4088386510445965,0.5081472052564722,0.47183144588981696
0.4010986484648258,0.4916023660449964,0.40027273786811746,0.4758739844000288,0.41135387921744404,0.3644278934180154,0.3942648035940455,0.433815921561737,0.4076312524164303,0.5556792343391419,0.4817317470943223,0.5817495190062787,0.49538258790822587,0.5720821738769217,0.4979918252380424,0.5806365158680773,0.5547980264065602,0.6071180399027607,0.586817064262886,0.6242189747158009,0.5340040322111965,0.5191062323824815,0.599561885898334,0.5618851181373872,0.613600507597172,0.6332744121330571,0.6048088998628336,0.492132788953922,0.5989219444187188,0.47902339284506357
0.4093090723883108,0.7033842975300284,0.4086506132910095,0.6734374630768967,0.4201539357681108,0.5545114198419685,0.5238035067975928,0.6194554750031958,0.4148175527665485,0.6973752506922066,0.6433717781151171,0.7352207625908773,0.5011454306488816,0.6983531795324325,0.5047029698194214,0.6863166212950669,0.6731251415972364,0.7823508638368897,0.6889793209639676,0.7408894861848583,0.6385765856009324,0.6235384930413697,0.7699159143941783,0.6920002093769422,0.7362742032898106,0.7557133553590831,0.7618649090837484,0.4980709785703352,0.7544514651342573,0.6237946716217
0.5506245818227109,0.6378049511698971,0.49648130116481193,0.6629075717763195,0.4805698080289398,0.5236035452374026,0.5930894119431529,0.6023567233802627,0.4263463192579675,0.7197389048702987,0.6821231874445224,0.7495171271773828,0.5226399359028238,0.7546687943658992,0.545370606762976,0.7952286842844931,0.6741881775098473,0.7944500808932451,0.7635999063649028,0.8187840547439811,0.7030597675975663,0.6534546611714998,0.8281429772798601,0.7358903619929118,0.8459827076083437,0.8059563129711969,0.8042528447793633,0.5156071696787041,0.7784828561750352,0.6569329577209768
0.5329217062582152,0.6732992170999748,0.5196594198625326,0.6572243018786716,0.4989239823963394,0.5245304105732365,0.5512924405381889,0.5763022729552065,0.3760919206391107,0.7227092294219208,0.6273849029056271,0.7513043608647183,0.4543918495067596,0.7260674832866605,0.5094872317919077,0.7801623171053509,0.674896768666869,0.8056187818783072,0.7745201079190007,0.8582004729581003,0.742456147377873,0.7222094279835678,0.806884974074829,0.7511171144547804,0.8398145779352482,0.8353574491027473,0.8245256259198337,0.5265672396769163,0.7526445764666325,0.6234512584552578
0.5670965696135315,0.7823174416015566,0.5614400012825898,0.6610905449076385,0.582282540415433,0.639662520025204,0.5554940080593911,0.6943620713998468,0.4980336359208546,0.8432636797544872,0.7551078107269058,0.9103516050036313,0.5711193030844759,0.8843545313746601,0.6062922864263662,0.9322755775816325,0.792697587099235,0.969427702643403,0.863700859879968,0.9220172299447733,0.8691258794418482,0.7704964240453165,0.9677025318549608,0.8043227212608388,0.9824173605242119,0.8634561966575136,0.9701192199344266,0.5813669304077191,0.9062270700334634,0.7402094215261426
0.5704955281184172,0.5837182202566689,0.6358521635632877,0.6655313393452342,0.642698155068389,0.6479651932872024,0.6390722651439316,0.7010220617753664,0.5018498651213261,0.8491194333528194,0.7589161474176511,0.916182354325678,0.743073363276302,0.8889218207262048,0.6095759264567038,0.9362299145901936,0.7972642957837444,0.9734566684535075,0.8665738487014523,0.9266719209853147,0.8703685654415407,0.7767894650333842,0.9712341528752773,0.8089203806143295,0.9857261935132948,0.8660944012958096,0.9753884399066337,0.5855933323006566,0.9098889673685002,0.7446425916834212
0.5759887838898994,0.5874618361769153,0.6438402107254295,0.6667513269479797,0.6492701547529316,0.5562584923708527,0.6454234202034943,0.6994902157436467,0.22383023069342278,0.8462912645073855,0.39762514334465693,0.9142096832358508,0.7502658126965054,0.8263187385190951,0.6164213150698825,0.7457166846753622,0.8037758904210475,0.7606329420380757,0.872160915539318,0.9285586791280016,0.8745525676421153,0.5404285036076131,0.9729173405641003,0.8129669236288972,0.9876707825343678,0.8716800330419416,0.7623563852285098,0.591338030542186,0.9105607524748138,0.7520624072602278
0.5775318846502298,0.5980175216508365,0.5941469286912322,0.679097478401006,0.6496413835423638,0.5685834145351292,0.6607864395748733,0.7112289831258267,0.22580015478005833,0.8578837319941517,0.4788039950857925,0.9269543930534503,0.7517669589179561,0.8380153631032103,0.6196388351112809,0.7564532887370201,0.8080452508223981,0.7696861013477314,0.8782434828130001,0.9355531947532674,0.8796964393550366,0.5466001928580455,0.9820650997424984,0.8195415693283916,1.000147544973136,0.8777610379498482,0.7731982946471474,0.5929016210018594,0.9218296133803521,0.752681340734662
0.5892371447960258,0.6387431828883279,0.6073936867837855,0.7159027973622372,0.661882693638403,0.6350995444683265,0.6733162485109623,0.7805278634590846,0.23551199514211452,0.9385854858800715,0.49126759838695744,1.0115333626319196,0.7665267119227284,0.8516263010249048,0.630825570630976,0.7694585952423927,0.8187103327291252,0.8363084089983652,0.8886097272907345,0.9540582466240572,0.8941087032453783,0.5596217231051517,1.120327727859832,0.8348630341100927,1.0131946781944943,0.8907306060074638,0.7858837511198149,0.6037081458518545,1.0247955651236067,0.7661255729251197
0.6533307335764069,0.6423793911725768,0.6627707014379807,0.7235179692206002,0.693072381245156,0.6377606382546117,0.6829327108815024,0.7863690271055266,0.25074185151732786,0.9484557377009093,0.5058429901835613,1.0118344036511053,0.795521063197927,0.8557704315845134,0.6506085425577819,0.7628814731822184,0.859324209004694,0.8066335399199269,0.9202786301083401,0.9344197509669367,0.892978609006922,0.5206702776260623,1.0805104616282568,0.8134292302376811,1.0021397366734535,0.8831139723106554,0.7729500555722209,0.6349998699341404,1.0064838836312027,0.7861159059820515
0.6494465952648234,0.703953759840088,0.6515982587445481,0.783168635629315,0.7267776430194013,0.7028259033275677,0.7393679299904838,0.8822192268428002,0.28082595201458704,1.042221303349455,0.5525295586889825,1.102734237808015,0.832301382572779,0.9298137802834467,0.6819028717940139,0.8241652051664978,0.9568785783960223,0.9168306709831224,0.9879346451219297,1.0118681639791802,0.9588288277645904,0.5703714931909594,1.1595172327059076,0.8804427306599463,1.0723510134693188,0.9772214429043278,0.8362973484164542,0.6851162099668457,1.0950406824954606,0.84230247432281
0.7035865368972967,0.8059276519434755,0.7106181254945569,0.831143007818228,0.7647594975021368,0.7253211977060314,0.8018763602090677,0.9406471785491961,0.3402419321837986,1.1513587867382773,0.623814467280067,1.1572140895902483,0.9045199932021641,0.9610331045614351,0.8024883390613038,0.84612095151093,1.0542393604175402,0.9609160240828074,1.1069371529573613,1.1161858403552074,1.0742348351796456,0.6849879763195652,1.237896657721489,0.9875495212885321,1.1773626130633095,1.0633725562545524,0.9133184790822935,0.7629676966310626,1.1307631254646076,0.9163195788054814
0.8163719595020358,0.904527498042897,0.8561068058926302,0.9433437355775218,0.9422607285001314,0.8642353369614273,0.923820456343986,1.0794237636755475,0.43196974615353145,1.2408250745905063,0.7228110185169816,1.2384838364257234,1.0146555892947573,1.0528703476957726,0.8810643973018797,0.9419181086379322,1.148123541027195,1.0675848026746224,1.2064315538918904,1.2444102297621606,1.1777552807884848,0.7612949686794597,1.356988813943624,1.0464400462285925,1.2813570652619446,1.1460319379458732,1.0348719134316338,0.8622784615466599,1.2265572175290296,1.026231751065291
0.939766029678174,0.9066962506016059,0.9149019663408409,0.9270335226504327,0.9118011040205649,0.816897168986316,0.9205828537548641,1.0831042573512395,0.4026020273408113,1.2518339372424276,0.6911154850259049,1.329186512257725,1.0017130268475594,1.113859671702099,0.9302602086235054,0.976758305646293,1.2002466963297183,1.09384992967435,1.2127045280699291,1.2172384887781798,1.1513904916641935,0.7663024015358959,1.3869303236969768,1.0960959018205245,1.3222871792799302,1.2021574924249232,1.0953265167040502,0.8503148011519437,1.316776630435494,0.9889540139041622
0.9492012075175569,0.8449748935347039,0.9452571603242488,0.833247082701744,1.0025090523734672,0.8975276720489309,1.0169324820435874,1.1624241984426806,0.5008033713030602,1.3689289137437828,0.8040124123371946,1.3809594864554682,1.0834824942071744,1.173195123944737,0.9556176457515855,1.0730396441356764,1.2564766694059832,1.1882819607472253,1.3278612392803275,1.3575070778142488,1.2888539566012969,0.8190551945650542,1.5003015141337288,1.1160680614117573,1.4417967711082,1.2464372381804956,1.160514629505577,0.9491820524635299,1.362286244752331,1.1331203985016955
0.8364945384542506,0.8984704493577595,0.821306878240311,0.8967384202119562,0.8250829926342722,0.8458284484238647,0.9001715374584969,1.140892103269735,0.4107425672112428,1.3389045011343983,0.7488915323551466,1.3462440617334561,1.0478909778978536,1.1379243218939274,0.944922331252914,1.053537303186196,1.1448001827265473,1.1094649715059184,1.183816613722767,1.2591186615871721,1.1634447563497758,0.7424528681875939,1.337768726614768,1.082199303337989,1.3270346097767844,1.1720477816606163,1.0663736098493968,0.8469401193071515,1.3329444761189553,1.0706788468656052
0.9143185042354298,0.969195048239222,0.9405469012376597,1.005802643538623,0.9939481576627818,0.9460395725853625,1.0207841807133113,1.285176440370126,0.49872170156493456,1.4549984755259655,0.8947363131636952,1.461628740902078,1.194272629153767,1.262474303503594,1.1084510459716852,1.1383984386708588,1.4065564979364105,1.2348913770266225,1.3835180092264756,1.4146267427097179,1.3509272979166815,0.8908891429603867,1.5362808041014175,1.2985221620631018,1.4768930675047347,1.4054483678181393,1.2060415479977298,0.9758196410027586,1.4485132082454895,1.2284364543555575
0.9799246315805921,1.0157130828554193,1.0139562804249538,1.0608222741670512,1.0737266073544292,0.9692969730414578,1.0990370724575853,1.314254112961729,0.5579158731767058,1.4790185374425824,0.9348670821451985,1.5465137718257065,1.298127440744096,1.3348534242645465,1.118800897543888,1.2327481575702226,1.467685858253382,1.31048053989766,1.3913802306743155,1.4650197232806423,1.3743180067475742,0.9269452198182748,1.6181367741097077,1.3363233253362674,1.5682683689550716,1.4540574425223043,1.2721367811322026,1.0699924170372146,1.5365390113373234,1.2558002079382078
1.1237019730425999,1.0898576781577747,1.1086889547882848,1.1352146677074484,1.1456921774789097,1.0607535614190975,1.1178853004521945,1.3795873834925292,0.5376880423166819,1.6109264505276157,0.9690641439724672,1.6376186642577988,1.3213069666200803,1.446911434687737,1.1557160174460241,1.3114599417537551,1.4974664282249237,1.4168525335509323,1.4828545666701527,1.5888566038052496,1.5182790133868904,1.0145748877509546,1.7396792493417559,1.4227767698561702,1.700345579340981,1.508570221884444,1.3565028144452773,1.0538860471807001,1.6586948706693763,1.335688784801027
1.1917559941472593,1.1047824608948145,1.2034202776599274,1.203094959429965,1.2598744832993392,1.059338292933944,1.3274018736379967,1.4434477536438544,0.7328932612622168,1.8002790543372558,1.137551036448785,1.7913323860534982,1.5191604682659445,1.6458601733235145,1.16929960134916,1.45939536435122,1.5138315724215916,1.567301153880293,1.7116372971502765,1.7259764162678883,1.6869635827140175,1.1495193063443785,1.884787442791077,1.646023629415442,1.868441589000056,1.5250081258917403,1.507321019602049,1.0668279807301904,1.874862886985253,1.5347681015278143
1.1550362327070989,1.1266921621778607,1.173144971874736,1.1256103954201073,1.123254730003437,1.0624815798405356,1.1882290933746193,1.323456111182701,0.6256723523728289,1.6341447800554505,1.1142838668299038,1.6287875605966278,1.3691281602714263,1.3504673586769944,0.9616738092127968,1.2366130014489718,1.2675534375479707,1.223052606163988,1.406338307208582,1.392749525781559,1.2925424250154545,0.8598532302945459,1.4494649219934335,1.2174955195344155,1.4878827873756744,1.1315801384949022,1.1942201841214928,0.8386781235199834,1.4361392667533601,1.3656246998079946
1.2229269705579444,1.3727818130916045,1.1835632158106648,1.448244823898115,1.2470768996282278,1.3288359698854046,1.2239056222827887,1.691528552510459,0.6411855457466364,1.9383934131782312,1.106789005809389,1.9097275248453474,1.4713392746145986,1.6287757069850457,1.1054743772930622,1.5221192436205642,1.4147218272366135,1.2503389340968738,1.6138344277999517,1.4351968339358008,1.3465143109728062,0.8958251060025535,1.48857119112628,1.2590703116203894,1.497195531239119,1.1928961903827746,1.2087885398967,0.9770037221897248,1.4449678867612867,1.428801699306867
1.5157049560420033,1.6544351479125092,1.5261936575564437,1.6631175575403372,1.5013692590185679,1.6203343066228242,1.5579539976273953,1.9997887694336636,0.9491943088425778,2.1727837992781307,1.4265859493313884,2.140900099492551,1.8805535108258553,1.8942258620182262,1.4304454999154244,1.693422580454762,1.7574686341416075,1.396792022141907,2.058743140508047,1.8407653903501955,1.5870776369477797,1.1864803756546665,1.680653591880711,1.5516436007162193,1.7607018088480815,1.5516316171211137,1.4220513282878282,1.3371793072782863,1.5349042170450073,1.8767286370657819
1.618357682344513,1.45137183592592,1.6262972950167653,1.4921961385935507,1.588458957663101,1.4356925895438377,1.7203504898792974,1.704410433181737,0.9421207039944983,1.832906770457809,1.4562555223279565,1.9574869971942856,1.8035307004345595,1.6296948466371801,1.2315869558954495,1.6484443347031976,1.7347602869645238,1.310337906044313,1.982034533121141,1.7478591017112652,1.494629359596889,1.0996847197102761,1.6662640730237892,1.566000189844512,1.5601932676443626,1.5160014183771078,1.2962257165031574,1.1261730555837821,1.384176086195164,1.820900169177015
1.4979167022150568,1.4168880684632708,1.4848509863800223,1.5081741097544192,1.6499551449674463,1.4121889816910844,1.7253991897473493,1.6631859100813036,0.9859273894125724,1.776983870583278,1.4996649607696728,1.9473358376024965,1.8618270425809893,1.6319256286173638,1.2550109283577346,1.67582933630489,1.7032495319366463,1.3095916120260567,1.8746419732485449,1.761307704578186,1.3565310794105256,1.0974819738429193,1.5561821234378423,1.5339871691286748,1.5798059321534383,1.5573004979267133,1.316239840679149,1.1665980897659276,1.368908697316619,1.8406546376033748
1.4433473032848942,1.4979992842911432,1.4968041493616284,1.2125616397277201,1.4353176861359884,1.1643810412472444,1.4838994130965464,1.345953188922424,0.8174649304943507,1.3994981181250736,1.3618742351204283,1.6297700783485531,1.85694321257352,1.373074034662105,1.124106535340486,1.794190842320535,1.6568020750677124,1.4041841106096564,1.763320611464045,1.8842466340024906,1.4416991119676381,0.932358241412437,1.66473523820975,1.3777998325849512,1.6641886271515527,1.4442792375916649,1.0752303021324074,1.1020650552903315,1.073397297001033,1.715699372779794
1.515616651184284,1.5289535880412988,1.551123432393013,1.227681710147912,1.4992815319866728,1.1529724348465669,1.539994065449056,1.3187421306834084,0.8336807682883016,1.3571174264589039,1.4068639015561506,1.6247319222031957,1.9258142262078004,1.353589936111732,1.1569864476165193,1.730255450241878,1.685279587247683,1.3775413068656426,1.7595503306348976,1.8687826870108952,1.4482514392754786,0.9334083635895853,1.63138667230163,1.3876577022614605,1.6322789391922932,1.4809947128121643,1.0486519906266931,1.1391265558079984,1.0506094972024504,1.7749769217691127
1.532099122860219,1.5627742866927892,1.5724670667493794,1.2776259914207646,1.4917105547436016,1.21827364185619,1.557206533576037,1.3978869310305586,0.8734946416560656,1.4417707554863979,1.4560529011665735,1.6914803465967605,1.9466275442406835,1.4498317836284684,1.2020328755353589,1.8649955634337863,1.7385437991365458,1.4712881894913998,1.8591219587611265,1.9808296509217662,1.5438735796011587,1.0031706782893108,1.7351427234789072,1.4350183966097467,1.7621838395517169,1.532807717766929,1.132424464952651,1.1543436262972357,1.1027576620595498,1.8316890352523805
1.5500085228589517,1.5008207702760696,1.5918412492141774,1.2194619740433632,1.52141181341855,1.1662532589394767,1.5866666194418104,1.334360758545524,0.8761341614847444,1.3821278187147161,1.4422541966207643,1.6557781935824631,1.9799255891608918,1.3771446523087811,1.1928175287639151,1.7838308258246336,1.7533133867969517,1.4217274612869408,1.837883530191105,1.9040067746738405,1.5010194943015538,0.9659349927490324,1.6892857947392614,1.4309236430986356,1.6863335962866421,1.5266648860284455,1.067302943768404,1.1794087911707747,1.075328851578563,1.821387277158657
1.510029043268784,1.4563703056684298,1.5389537336664865,1.1796113495655045,1.4736028833791948,1.1412393364987832,1.5103814575259285,1.329022818224547,0.8401841833428243,1.3850504520993265,1.4106436836574372,1.6265900049484263,1.9271745071263648,1.3641116108826536,1.1589173121895975,1.8935439560357579,1.6766525036580466,1.408978080215126,1.7649206930891106,1.879296775500951,1.4613935447156625,0.9479443958423821,1.6601620986530596,1.3791766810781807,1.6695010486276942,1.4625417912519385,1.0626834162394063,1.1365146068286198,1.0655666667857653,1.7824585165133051
1.480343741269679,1.4845178814874607,1.5427110268248425,1.2104281900634852,1.4646189752143677,1.1507608060372503,1.4929484722483188,1.30885067106421,0.8383158449861228,1.3531782315481324,1.3756243182226005,1.589199893113459,1.8642531229984627,1.3162904216733051,1.0140616064158277,1.69214962707002,1.6251476241537621,1.1990292974996675,1.6037757216195345,1.6416752883563452,1.2773715631129803,0.8023095831793123,1.4406252730968685,1.2405136230918488,1.4368470032380518,1.2997436424434166,0.9191180345503656,0.9931620432446799,1.0237844370711513,1.722647890016233
1.487179393772042,1.502421146325449,1.5424761350865377,1.2102214993238807,1.4742334162477535,1.1569343033194674,1.527636172517218,1.3351733650384836,0.8524057357458308,1.3661666325455926,1.422561900356326,1.6326307491235106,1.939337847942543,1.3339293639602783,1.0454166296439689,1.7114148052082228,1.7039109360423743,1.2244172064357017,1.6978647034684884,1.6805873977400987,1.304235539012637,0.8209306071026472,1.485095023867887,1.3002867888636698,1.4593394820082235,1.3773128295867982,0.9344904782542949,1.0350127292031548,1.0424785021732257,1.7678993659296038
1.5131729687328441,1.5406246695786097,1.5611495409544855,1.2646711583725385,1.4788149723693826,1.217583906525467,1.5213965000794465,1.3905175490419204,0.8604869892667013,1.4353165244422028,1.420519799723471,1.6760483247086206,1.9215861355926247,1.3998801341567013,1.06648107741393,1.7894853162868052,1.7114045854592215,1.273971851434005,1.7038262919802358,1.7506000979250178,1.3392753284107677,0.8574919006473427,1.541260140778117,1.3266057791980712,1.5198943451618465,1.3753084969885636,0.9833595490080647,1.0450375666087908,1.0968182663527757,1.7771464273537285
1.5641484618361763,1.5370584572873125,1.6213042430143045,1.2889270159947488,1.5628534676834667,1.2072986583682193,1.6002102266963396,1.3844982361633504,0.9010574779979066,1.4373718358609242,1.4856928695839144,1.689139629674243,2.007247670574657,1.4045849444123597,1.1086770613311008,1.7949647806280264,1.7588630518663586,1.3265880525176068,1.7954106164985535,1.8435592523130615,1.4026834994632629,0.9078408966523948,1.6271444516035922,1.4054128458133652,1.5782008134195142,1.4168841803504129,0.987255517866964,1.0867956902198834,1.100928943358423,1.8585729589691424
1.5646416266148484,1.5151676615252962,1.6300278882578478,1.243810369214748,1.5682493435724343,1.2109077160991468,1.6326288529137352,1.3832873048506622,0.9230616993734331,1.4484986937078408,1.4710810554869287,1.7099112229219058,1.9670951821601066,1.433459573058943,1.0597857876329466,1.8187262123834067,1.689893316950588,1.2870385579815014,1.6616122237857063,1.733496744329238,1.313007009035609,0.8486156898431694,1.507101082059366,1.3095733876746611,1.5053192682021241,1.3645811084445438,0.9681589730414575,1.014930180577709,1.1072108626484045,1.7682700874900528
1.5287473227074742,1.5429656775560656,1.6096486745448555,1.2683531379364483,1.5521797630365564,1.3402480788503217,1.5872801522184687,1.4033960393925504,0.8845915495179162,1.5550937335236243,1.455479687983543,1.8524718776779867,1.9971407463941384,1.5003023316274247,1.0806238851226282,1.8691033558588517,1.7223487342223982,1.3066131001135166,1.6924407787015157,1.7575731103444427,1.3361408091484344,0.8640082828184126,1.5363898127831828,1.3362776749925938,1.5363712385351946,1.3868186092889787,0.9977488311052307,1.039238419611669,1.2080924633889407,1.7936915041849706
1.5561164741494822,1.6740847275026471,1.6385223070986257,1.4168118067560171,1.7540926644632333,1.505069543188939,1.613091331215439,1.611078471491151,0.9045387362832766,1.7352568857007507,1.4703071888765544,2.028646969026299,2.022361440842027,1.709532078666434,1.2343127307942208,2.150939921566273,1.9626079416689604,1.5613166380675674,1.9094787316724053,2.0543886262340347,1.519282023348493,0.886583874745525,1.7572741573760382,1.5365791957920205,1.746404579145266,1.6018105044008473,1.134818366895571,1.0600472364360845,1.3735678654097598,2.032880291461382
1.6140663689423125,1.5701412397226018,1.6795604955897407,1.2981894564974295,1.7908313968814404,1.4169431112311077,1.6320380396340335,1.5410873866260872,0.9440287878278513,1.6587219151971175,1.5427869783226802,1.9482882944545414,2.1040645217818654,1.6357634076876675,1.2985023433827916,2.0774835769567797,2.0463515838217687,1.5157384299076622,1.9809567948938636,2.024938882670578,1.551854310043867,0.8985942803575662,1.745047836960595,1.595369171647993,1.6915740241504436,1.6530444100763777,1.064425274869548,1.1049920363210024,1.3033925582862844,2.0984298240533286
