front_1,back_1,front_2,back_2,front_3,back_3,front_4,back_4,front_5,back_5,front_6,back_6,front_7,back_7,front_8,back_8,front_9,back_9,front_10,back_10,front_11,back_11,front_12,back_12,front_13,back_13,front_14,back_14,front_15,back_15
0.01666633571983149,0.09948662988743533,0.0019013134855518081,0.06798800563953357,0.024058941872491312,0.10304064260583125,0.027683297078185624,0.07234332504535905,0.040449961009638595,-0.004160703171522369,0.036276096785520906,-0.0031993252281791586,0.037552237875991386,0.06054302699724647,0.05537109690613046,0.0008165054413321845,-0.006703749341374043,0.0025022608023997066,-0.005770123441132643,-0.0032088937843357773,-0.0009865422740654621,-0.0009865422740654621,-0.0032088937843357773,-0.005770123441132643,0.0025022608023997066,-0.006703749341374043,0.0008165054413321845,0.05537109690613046,0.06054302699724647,0.037552237875991386
0.09970386216171899,0.047460740582445836,0.0674154474514972,0.04081849891265595,0.061208287962471825,0.03707828573069132,0.040176602267119964,0.04852216651267739,0.029680219108990703,0.054217420556229516,0.053082788682562373,0.05684280954628565,0.029301432515882846,0.053797571503950314,0.02710022219650108,0.038991588188641395,0.03097540179307392,0.030989852424302508,0.023188447074290502,0.04068996299647823,0.03638204685559923,0.031169402269799643,0.04308681167205733,0.03736523270791174,0.01770820812580445,0.0404609594976072,0.029113997903128776,0.04271010771218734,0.05406133389303862,0.02827035446088347
0.02106531350105681,-0.005301379011582362,-0.0014940876816031705,-0.010139869732231742,-0.018170691136022633,-0.013551841835887122,-0.017441959737875108,-0.00906756183017189,-0.0002028221018002222,-0.018280002294972893,0.006345350306747486,-0.027826719396564153,0.021082935582818537,-0.019692059605377874,0.03465959799764584,-0.033106306656929915,0.014960547687130718,-0.011553402211743129,0.023694717818995945,0.015333098926391576,0.00790498283020404,0.014808894512762695,-0.0009545735228214229,-0.008036676713723444,-0.011086314732477438,0.009878775795221163,-0.01053057841469751,0.006805362675787266,-0.021456951534485312,0.024029644853825888
0.013767308808994414,-0.009361204183181943,0.049277133329537044,-0.0037599562455715285,0.010195621346614997,0.00022069643293646791,0.015389340423375792,4.851520215383267e-05,0.07980337274657094,-0.001023759835831718,0.08053830518800409,-0.0034975525345882644,0.07906949857412988,-3.672211121501856e-05,0.07114085975956322,0.00442202925428298,0.010504722801149452,0.09415405361794034,0.07461190481441447,0.07653079311819902,0.0790815176123187,0.06697239536201363,0.09079115397418984,0.01345773519647671,0.002187535028507049,0.06597791332981733,-0.001728453396480529,0.08257106769522421,-0.004387360198478574,0.07845178227912547
0.090567942624742,-0.07910256221383297,0.06921323765709116,-0.09039411639499266,0.0732764806382392,-0.09427551252074803,0.06938388033461183,-0.055792420273146744,0.07303487472846237,-0.05793379294180132,0.06280486582959241,-0.06034943633471043,0.06015092105192635,-0.03657925507287922,0.04491993700502114,-0.02006152413159957,0.029020942162908615,-0.008746894808859922,0.013885898301151934,-0.001896131831739584,-0.013711637520211024,-0.012744861398766029,-0.019065502222022135,0.005397925145015274,0.0004749922179719376,0.036081075680866305,-0.01614292216184254,0.040694857779889106,-0.02680030663025003,0.04860960352704879
-0.011531959215242473,0.005205685061203475,-0.017947275606126658,0.007569376224567192,0.0002495745350016681,0.0068238039141234885,-0.018599585370812237,0.006827934369913557,-0.026356617164609998,0.006576490273986555,0.0008688906465098286,0.0065772323814245895,0.0012399223698425354,0.0062039110160973625,0.0026039464628993293,0.006198121150694324,0.00434046577157406,0.007192596894687961,0.005582600324574682,0.00545466423228126,0.007570468351841525,0.006324025194411488,0.005827648365623657,0.005956093957894224,0.006693790786643842,0.004712882530289363,0.006820844238551885,0.002852292513235255,0.004462609283447602,0.001983423193141726
0.004707716222396101,0.01838210427770919,0.005327995362228099,0.009443274494250822,0.005451091568765839,0.03769762997385167,0.005696780439709248,0.017050796259633193,0.0038381280442440855,0.01376745778610381,0.0034655071122815045,0.017515756092502874,0.02168151931456909,0.02115642125164296,0.017656364213267203,0.010067042653979955,0.01812641178918521,0.012532104830342531,0.01808775226749075,0.015066421467804564,0.011622188075638955,0.011622188075638955,0.015066421467804564,0.01808775226749075,0.012532104830342531,0.01812641178918521,0.010067042653979955,-0.018669208600058402,0.01722226873549288,0.02168151931456909
0.03690478905792573,0.03969060281347631,0.045777730764535125,0.033877027053111824,0.012759514476162566,0.04695632857693627,0.01580979320019691,0.05080636173980853,0.026038538318323118,0.036715771319075316,0.005078237508737502,0.03733473296449831,0.020086264529113627,0.05938858664159826,0.012320400327857297,0.046849318455784175,0.008677514613225452,0.055763000670560614,0.0049211731293754245,0.08659855579850337,0.0644207297891855,0.07393428679463356,0.073667893897498,0.004570113681046583,0.06538094815018955,0.007504582385867315,0.05193088739838426,0.009622367479095744,0.049490220313915485,0.013625082330431911
0.03128553487157474,0.07681497157923173,0.02805810657642616,0.07421339935897542,-0.00587828025972024,0.05481776760811539,-0.006202189449990816,0.05704289692640765,0.03689473461402156,0.05768407400588625,0.05672056182008178,0.06321635114663789,0.06372649424398524,0.04699089906936286,0.059999775342812166,0.045492483387918004,0.06188202385575741,0.04030415078018566,0.05177990444896171,0.019286169356581204,0.04078175980990574,0.034745671009703015,0.04332832996488344,0.04972037107842541,0.031049210381344238,0.051498220062600526,0.05176028527505422,0.05651314486294322,0.05436887539521924,0.04822713469925892
0.0904538124932482,0.015031028526167573,0.1048768051809623,-0.008036765484167756,0.10747614359931462,0.007875034202936443,0.09453100861050637,0.0065097427686165235,0.06333278390063149,0.005058246439729022,0.054533311778314976,0.0030643326596821925,0.06311827381515345,0.008070624487992402,0.07520445449403047,0.027859199771540336,0.06306539019776741,0.015390344291207374,0.05752526062020159,0.030998093214356662,0.06816950063972282,0.0470905418045482,0.0378135210834101,0.040713249148562,0.038339328713249465,0.06516814652993329,0.008267372886988816,0.0571010178879068,0.006708686501193073,0.08119070809731532
